Data as of,Start Date,End Date,MMWR Year,MMWR Week,Week Ending Date,HRR Name,HRR Number,State,Total Deaths,COVID-19 Deaths,Total Deaths over 65 years,COVID-19 Deaths over 65 years,Total Deaths 65 to 74 years,COVID-19 Deaths 65 to 74 years,Total Deaths 75 to 84 years,COVID-19 Deaths 75 to 84 years,Total Deaths over 85 years,COVID-19 Deaths over 85 years,Footnote,Accuracy_index
22/08/2021,22/04/2018,28/04/2018,2018,17,28/04/2018,AL- TUSCALOOSA,9,AL,30.6284027,0,17.78383161,0,,0,,0,,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.908041565
22/08/2021,29/04/2018,05/05/2018,2018,18,05/05/2018,AL- TUSCALOOSA,9,AL,30.32035118,0,23.67165816,0,,0,,0,10.0500139,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.908041565
22/08/2021,06/05/2018,12/05/2018,2018,19,12/05/2018,AL- TUSCALOOSA,9,AL,26.60747372,0,18.64207359,0,,0,,0,,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.908034972
22/08/2021,13/05/2018,19/05/2018,2018,20,19/05/2018,AL- TUSCALOOSA,9,AL,28.01592871,0,19.96155696,0,,0,,0,,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.887159325
22/08/2021,20/05/2018,26/05/2018,2018,21,26/05/2018,AL- TUSCALOOSA,9,AL,19.86140143,0,11.38372041,0,,0,,0,,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.87329449
22/08/2021,27/05/2018,02/06/2018,2018,22,02/06/2018,AL- TUSCALOOSA,9,AL,22.03680509,0,16.16386286,0,,0,,0,,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.849265112
22/08/2021,03/06/2018,09/06/2018,2018,23,09/06/2018,AL- TUSCALOOSA,9,AL,33.4094618,0,23.48347772,0,,0,,0,,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.906849827
22/08/2021,10/06/2018,16/06/2018,2018,24,16/06/2018,AL- TUSCALOOSA,9,AL,25.16264943,0,18.45156394,0,,0,,0,,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.906849827
22/08/2021,17/06/2018,23/06/2018,2018,25,23/06/2018,AL- TUSCALOOSA,9,AL,22.91744119,0,19.21051821,0,,0,,0,11.17652318,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.818724527
22/08/2021,24/06/2018,30/06/2018,2018,26,30/06/2018,AL- TUSCALOOSA,9,AL,19.55289159,0,15.12344,0,,0,,0,,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.908041565
22/08/2021,01/07/2018,07/07/2018,2018,27,07/07/2018,AL- TUSCALOOSA,9,AL,18.96611768,0,13.15084189,0,,0,,0,,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.908034972
22/08/2021,08/07/2018,14/07/2018,2018,28,14/07/2018,AL- TUSCALOOSA,9,AL,30.25742902,0,23.93675475,0,,0,,0,,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.853471603
22/08/2021,15/07/2018,21/07/2018,2018,29,21/07/2018,AL- TUSCALOOSA,9,AL,29.89905179,0,21.3484631,0,,0,,0,,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.908041565
22/08/2021,22/07/2018,28/07/2018,2018,30,28/07/2018,AL- TUSCALOOSA,9,AL,25.39900671,0,17.06772332,0,,0,,0,,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.87329449
22/08/2021,29/07/2018,04/08/2018,2018,31,04/08/2018,AL- TUSCALOOSA,9,AL,26.77450354,0,21.19890603,0,11.79154426,0,,0,,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.840321535
22/08/2021,05/08/2018,11/08/2018,2018,32,11/08/2018,AL- TUSCALOOSA,9,AL,25.06844086,0,19.29534611,0,,0,,0,,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.887159325
22/08/2021,12/08/2018,18/08/2018,2018,33,18/08/2018,AL- TUSCALOOSA,9,AL,30.14245302,0,21.77466508,0,,0,,0,,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.820624439
22/08/2021,19/08/2018,25/08/2018,2018,34,25/08/2018,AL- TUSCALOOSA,9,AL,20.70508216,0,12.89599754,0,,0,,0,,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.841513273
22/08/2021,26/08/2018,01/09/2018,2018,35,01/09/2018,AL- TUSCALOOSA,9,AL,33.37417069,0,27.13158844,0,,0,12.02301023,0,,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.908034972
22/08/2021,02/09/2018,08/09/2018,2018,36,08/09/2018,AL- TUSCALOOSA,9,AL,29.50757741,0,23.20079568,0,,0,,0,,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.887159325
22/08/2021,09/09/2018,15/09/2018,2018,37,15/09/2018,AL- TUSCALOOSA,9,AL,27.81610603,0,20.03414154,0,,0,,0,,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.887159325
22/08/2021,16/09/2018,22/09/2018,2018,38,22/09/2018,AL- TUSCALOOSA,9,AL,24.14573644,0,16.95582788,0,,0,,0,,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.887152732
22/08/2021,23/09/2018,29/09/2018,2018,39,29/09/2018,AL- TUSCALOOSA,9,AL,26.58261516,0,18.63060416,0,,0,,0,,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.908041565
22/08/2021,30/09/2018,06/10/2018,2018,40,06/10/2018,AL- TUSCALOOSA,9,AL,20.69872195,0,14.28609318,0,,0,,0,,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.887152732
22/08/2021,07/10/2018,13/10/2018,2018,41,13/10/2018,AL- TUSCALOOSA,9,AL,29.40449535,0,21.70443975,0,,0,,0,10.0154253,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.908034972
22/08/2021,14/10/2018,20/10/2018,2018,42,20/10/2018,AL- TUSCALOOSA,9,AL,30.27157326,0,23.27117129,0,,0,,0,,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.852412249
22/08/2021,21/10/2018,27/10/2018,2018,43,27/10/2018,AL- TUSCALOOSA,9,AL,23.51767561,0,17.58925714,0,,0,,0,,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.853471603
22/08/2021,28/10/2018,03/11/2018,2018,44,03/11/2018,AL- TUSCALOOSA,9,AL,31.80925744,0,24.62352265,0,,0,,0,11.87014343,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.87329449
22/08/2021,04/11/2018,10/11/2018,2018,45,10/11/2018,AL- TUSCALOOSA,9,AL,25.60960381,0,15.01817902,0,,0,,0,,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.873287896
22/08/2021,11/11/2018,17/11/2018,2018,46,17/11/2018,AL- TUSCALOOSA,9,AL,35.45898357,0,26.18415319,0,,0,,0,10.60470122,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.887159325
22/08/2021,18/11/2018,24/11/2018,2018,47,24/11/2018,AL- TUSCALOOSA,9,AL,26.43319709,0,15.84444712,0,,0,,0,,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.887159325
22/08/2021,25/11/2018,01/12/2018,2018,48,01/12/2018,AL- TUSCALOOSA,9,AL,34.61071206,0,24.57842636,0,,0,,0,,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.887152732
22/08/2021,02/12/2018,08/12/2018,2018,49,08/12/2018,AL- TUSCALOOSA,9,AL,33.97322925,0,26.07432773,0,,0,,0,11.90590039,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.908041565
22/08/2021,09/12/2018,15/12/2018,2018,50,15/12/2018,AL- TUSCALOOSA,9,AL,33.95313052,0,21.98353783,0,,0,,0,,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.832589362
22/08/2021,16/12/2018,22/12/2018,2018,51,22/12/2018,AL- TUSCALOOSA,9,AL,29.22708933,0,23.55569038,0,,0,,0,,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.887159325
22/08/2021,23/12/2018,29/12/2018,2018,52,29/12/2018,AL- TUSCALOOSA,9,AL,22.85546573,0,15.02626359,0,,0,,0,,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.806766197
22/08/2021,30/12/2018,05/01/2019,2019,1,05/01/2019,AL- TUSCALOOSA,9,AL,28.56997738,0,20.81354391,0,,0,,0,,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.908041565
22/08/2021,06/01/2019,12/01/2019,2019,2,12/01/2019,AL- TUSCALOOSA,9,AL,30.89724478,0,21.09961456,0,,0,,0,,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.797842287
22/08/2021,13/01/2019,19/01/2019,2019,3,19/01/2019,AL- TUSCALOOSA,9,AL,32.57708144,0,24.74207133,0,10.54935271,0,,0,,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.852412249
22/08/2021,20/01/2019,26/01/2019,2019,4,26/01/2019,AL- TUSCALOOSA,9,AL,31.85894825,0,26.83305283,0,,0,,0,10.51260773,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.887159325
22/08/2021,27/01/2019,02/02/2019,2019,5,02/02/2019,AL- TUSCALOOSA,9,AL,22.35900085,0,12.32636953,0,,0,,0,,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.908041565
22/08/2021,03/02/2019,09/02/2019,2019,6,09/02/2019,AL- TUSCALOOSA,9,AL,29.25491574,0,20.19350755,0,,0,,0,,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.887159325
22/08/2021,10/02/2019,16/02/2019,2019,7,16/02/2019,AL- TUSCALOOSA,9,AL,30.57616854,0,22.13708835,0,,0,,0,,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.908034972
22/08/2021,17/02/2019,23/02/2019,2019,8,23/02/2019,AL- TUSCALOOSA,9,AL,36.32985206,0,25.65506075,0,,0,,0,11.39409661,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.885960993
22/08/2021,24/02/2019,02/03/2019,2019,9,02/03/2019,AL- TUSCALOOSA,9,AL,34.69720421,0,27.5467117,0,10.56249765,0,,0,,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.906843234
22/08/2021,03/03/2019,09/03/2019,2019,10,09/03/2019,AL- TUSCALOOSA,9,AL,29.2407189,0,17.17565537,0,,0,,0,,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.908034972
22/08/2021,10/03/2019,16/03/2019,2019,11,16/03/2019,AL- TUSCALOOSA,9,AL,27.29245715,0,19.28622091,0,,0,,0,,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.887152732
22/08/2021,17/03/2019,23/03/2019,2019,12,23/03/2019,AL- TUSCALOOSA,9,AL,26.33470581,0,22.68672282,0,,0,,0,,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.853471603
22/08/2021,24/03/2019,30/03/2019,2019,13,30/03/2019,AL- TUSCALOOSA,9,AL,25.79551517,0,18.1135071,0,,0,,0,,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.887159325
22/08/2021,31/03/2019,06/04/2019,2019,14,06/04/2019,AL- TUSCALOOSA,9,AL,30.39741384,0,21.14471084,0,,0,,0,,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.887159325
22/08/2021,07/04/2019,13/04/2019,2019,15,13/04/2019,AL- TUSCALOOSA,9,AL,26.22518465,0,17.20028101,0,,0,,0,,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.838126919
22/08/2021,14/04/2019,20/04/2019,2019,16,20/04/2019,AL- TUSCALOOSA,9,AL,27.27430443,0,18.74004268,0,,0,,0,,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.906843234
22/08/2021,21/04/2019,27/04/2019,2019,17,27/04/2019,AL- TUSCALOOSA,9,AL,25.99687437,0,19.55389465,0,10.66370884,0,,0,,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.887159325
22/08/2021,28/04/2019,04/05/2019,2019,18,04/05/2019,AL- TUSCALOOSA,9,AL,38.15032346,0,23.45353249,0,,0,,0,,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.853471603
22/08/2021,05/05/2019,11/05/2019,2019,19,11/05/2019,AL- TUSCALOOSA,9,AL,27.21817827,0,19.13608905,0,,0,,0,,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.908041565
22/08/2021,12/05/2019,18/05/2019,2019,20,18/05/2019,AL- TUSCALOOSA,9,AL,26.96668495,0,17.84059267,0,,0,,0,,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.908034972
22/08/2021,19/05/2019,25/05/2019,2019,21,25/05/2019,AL- TUSCALOOSA,9,AL,25.67002397,0,18.57578911,0,,0,,0,,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.885960993
22/08/2021,26/05/2019,01/06/2019,2019,22,01/06/2019,AL- TUSCALOOSA,9,AL,22.15580459,0,15.88658682,0,,0,,0,,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.906849827
22/08/2021,02/06/2019,08/06/2019,2019,23,08/06/2019,AL- TUSCALOOSA,9,AL,31.22443705,0,21.30176268,0,,0,,0,,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.853471603
22/08/2021,09/06/2019,15/06/2019,2019,24,15/06/2019,AL- TUSCALOOSA,9,AL,26.60130886,0,18.68942018,0,,0,,0,,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.908041565
22/08/2021,16/06/2019,22/06/2019,2019,25,22/06/2019,AL- TUSCALOOSA,9,AL,30.014565,0,22.97666669,0,,0,,0,,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.887159325
22/08/2021,23/06/2019,29/06/2019,2019,26,29/06/2019,AL- TUSCALOOSA,9,AL,27.46586973,0,17.66649636,0,,0,,0,,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.818717934
22/08/2021,30/06/2019,06/07/2019,2019,27,06/07/2019,AL- TUSCALOOSA,9,AL,22.89470896,0,16.29619138,0,,0,,0,,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.832589362
22/08/2021,07/07/2019,13/07/2019,2019,28,13/07/2019,AL- TUSCALOOSA,9,AL,24.72601489,0,18.26952582,0,,0,,0,,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.887159325
22/08/2021,14/07/2019,20/07/2019,2019,29,20/07/2019,AL- TUSCALOOSA,9,AL,26.43858805,0,17.30692824,0,,0,,0,,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.908041565
22/08/2021,21/07/2019,27/07/2019,2019,30,27/07/2019,AL- TUSCALOOSA,9,AL,29.37077457,0,22.20725733,0,,0,,0,,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.887152732
22/08/2021,28/07/2019,03/08/2019,2019,31,03/08/2019,AL- TUSCALOOSA,9,AL,26.82446485,0,19.12439046,0,,0,,0,,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.809745129
22/08/2021,04/08/2019,10/08/2019,2019,32,10/08/2019,AL- TUSCALOOSA,9,AL,35.56767824,0,26.40556603,0,,0,11.91888379,0,,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.906843234
22/08/2021,11/08/2019,17/08/2019,2019,33,17/08/2019,AL- TUSCALOOSA,9,AL,23.64264086,0,14.30983598,0,,0,,0,,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.887152732
22/08/2021,18/08/2019,24/08/2019,2019,34,24/08/2019,AL- TUSCALOOSA,9,AL,26.87427964,0,20.18616306,0,,0,,0,,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.908041565
22/08/2021,25/08/2019,31/08/2019,2019,35,31/08/2019,AL- TUSCALOOSA,9,AL,34.03101966,0,25.40457425,0,,0,,0,11.82602015,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.908041565
22/08/2021,01/09/2019,07/09/2019,2019,36,07/09/2019,AL- TUSCALOOSA,9,AL,31.95882954,0,20.00074384,0,,0,,0,,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.908041565
